Price,Title,Description,Variation Image Link,Variation name (color),Variation SKU,Category,Keep,Reason
28.99,-16 AN 120 Degree Female Push-Loc Fitting,"Founded in 2008, ColorFittings is an industry leader in premium automotive, marine, and aviation plumbing products. \n\nWhether you’re a professional building a 6-second NHRA bracket car, a perfectionist designing the ultimate engine bay for a SEMA car, or an HPDE enthusiast looking to improve your oil temps, our products are designed for all flavors of motorsports. \n\nColorFittings products are carefully machined from 6061-T6 Billet Aluminum and finished with our proprietary polish and anodizing process. \n\nAvailable in unique gloss-finish colors, Push-Loc AN Fittings are designed specifically for use with high-quality Push-Loc hose, and to accept a male AN Flare Fitting.\n\nWant to learn more about how our products apply to your vehicle? Read our handy guide here.",https://colorfittings.com/wp-content/uploads/2024/08/Hose-Barb-AN-push-lock-fitting-120-black.png,Black,CF-PLF-16-120-000-BL,Push-Loc Hose Ends,True,"Target AN Size (-6, -8, -10)"
19.99,-10 AN 120 Degree Female Push-Loc Fitting,"Founded in 2008, ColorFittings is an industry leader in premium automotive, marine, and aviation plumbing products. \n\nWhether you’re a professional building a 6-second NHRA bracket car, a perfectionist designing the ultimate engine bay for a SEMA car, or an HPDE enthusiast looking to improve your oil temps, our products are designed for all flavors of motorsports. \n\nColorFittings products are carefully machined from 6061-T6 Billet Aluminum and finished with our proprietary polish and anodizing process. \n\nAvailable in unique gloss-finish colors, Push-Loc AN Fittings are designed specifically for use with high-quality Push-Loc hose, and to accept a male AN Flare Fitting.\n\nWant to learn more about how our products apply to your vehicle? Read our handy guide here.",https://colorfittings.com/wp-content/uploads/2024/08/Hose-Barb-AN-push-lock-fitting-120-black.png,Black,CF-PLF-10-120-000-BL,Push-Loc Hose Ends,True,"Target AN Size (-6, -8, -10)"
17.99,-08 AN 120 Degree Female Push-Loc Fitting,"Founded in 2008, ColorFittings is an industry leader in premium automotive, marine, and aviation plumbing products. \n\nWhether you’re a professional building a 6-second NHRA bracket car, a perfectionist designing the ultimate engine bay for a SEMA car, or an HPDE enthusiast looking to improve your oil temps, our products are designed for all flavors of motorsports. \n\nColorFittings products are carefully machined from 6061-T6 Billet Aluminum and finished with our proprietary polish and anodizing process. \n\nAvailable in unique gloss-finish colors, Push-Loc AN Fittings are designed specifically for use with high-quality Push-Loc hose, and to accept a male AN Flare Fitting.\n\nWant to learn more about how our products apply to your vehicle? Read our handy guide here.",https://colorfittings.com/wp-content/uploads/2024/08/Hose-Barb-AN-push-lock-fitting-120-black.png,Black,CF-PLF-08-120-000-BL,Push-Loc Hose Ends,True,"Target AN Size (-6, -8, -10)"
14.99,-06 AN 120 Degree Female Push-Loc Fitting,"Founded in 2008, ColorFittings is an industry leader in premium automotive, marine, and aviation plumbing products. \n\nWhether you’re a professional building a 6-second NHRA bracket car, a perfectionist designing the ultimate engine bay for a SEMA car, or an HPDE enthusiast looking to improve your oil temps, our products are designed for all flavors of motorsports. \n\nColorFittings products are carefully machined from 6061-T6 Billet Aluminum and finished with our proprietary polish and anodizing process. \n\nAvailable in unique gloss-finish colors, Push-Loc AN Fittings are designed specifically for use with high-quality Push-Loc hose, and to accept a male AN Flare Fitting.\n\nWant to learn more about how our products apply to your vehicle? Read our handy guide here.",https://colorfittings.com/wp-content/uploads/2024/08/Hose-Barb-AN-push-lock-fitting-120-black.png,Black,CF-PLF-06-120-000-BL,Push-Loc Hose Ends,True,"Target AN Size (-6, -8, -10)"
14.99,10AN to 1 1/16 - 12 SAE,"Founded in 2008, ColorFittings is an industry leader in premium automotive, marine, and aviation plumbing products. \n\nWhether you’re a professional building a 6-second NHRA bracket car, a perfectionist designing the ultimate engine bay for a SEMA car, or an HPDE enthusiast looking to improve your oil temps, our products are designed for all flavors of motorsports. \n\nColorFittings products are carefully machined from 6061-T6 Billet Aluminum and finished with our proprietary polish and anodizing process. \n\nAvailable in unique gloss-finish colors, these AN Fittings are specifically designed for use with high-quality PTFE hose.\n\nAN Hose applications pair excellently with our lightweight Hose Separators, which are available in unique gloss-finish colors.\n\nFor a hassle-free installation process, we strongly recommend using our Fitting Assembly Tools.\n\nWant to learn more about how our products apply to your vehicle? Read our handy guide here.",https://colorfittings.com/wp-content/uploads/2021/12/colorfittings-an-fitting-oil_fitting_M22x10_purple.png,Purple,CF-ASP-10-111-612-PU,SAE Fittings,True,"Target AN Size (-6, -8, -10)"
14.99,10AN to 1 1/16 - 12 SAE,"Founded in 2008, ColorFittings is an industry leader in premium automotive, marine, and aviation plumbing products. \n\nWhether you’re a professional building a 6-second NHRA bracket car, a perfectionist designing the ultimate engine bay for a SEMA car, or an HPDE enthusiast looking to improve your oil temps, our products are designed for all flavors of motorsports. \n\nColorFittings products are carefully machined from 6061-T6 Billet Aluminum and finished with our proprietary polish and anodizing process. \n\nAvailable in unique gloss-finish colors, these AN Fittings are specifically designed for use with high-quality PTFE hose.\n\nAN Hose applications pair excellently with our lightweight Hose Separators, which are available in unique gloss-finish colors.\n\nFor a hassle-free installation process, we strongly recommend using our Fitting Assembly Tools.\n\nWant to learn more about how our products apply to your vehicle? Read our handy guide here.",https://colorfittings.com/wp-content/uploads/2021/12/colorfittings-an-fitting-oil_fitting_M22x10_gold.png,Gold,CF-ASP-10-111-612-GD,SAE Fittings,True,"Target AN Size (-6, -8, -10)"
14.99,10AN to 1 1/16 - 12 SAE,"Founded in 2008, ColorFittings is an industry leader in premium automotive, marine, and aviation plumbing products. \n\nWhether you’re a professional building a 6-second NHRA bracket car, a perfectionist designing the ultimate engine bay for a SEMA car, or an HPDE enthusiast looking to improve your oil temps, our products are designed for all flavors of motorsports. \n\nColorFittings products are carefully machined from 6061-T6 Billet Aluminum and finished with our proprietary polish and anodizing process. \n\nAvailable in unique gloss-finish colors, these AN Fittings are specifically designed for use with high-quality PTFE hose.\n\nAN Hose applications pair excellently with our lightweight Hose Separators, which are available in unique gloss-finish colors.\n\nFor a hassle-free installation process, we strongly recommend using our Fitting Assembly Tools.\n\nWant to learn more about how our products apply to your vehicle? Read our handy guide here.",https://colorfittings.com/wp-content/uploads/2021/12/colorfittings-an-fitting-oil_fitting_M22x10_orange.png,Orange,CF-ASP-10-111-612-OR,SAE Fittings,True,"Target AN Size (-6, -8, -10)"
14.99,10AN to 1 1/16 - 12 SAE,"Founded in 2008, ColorFittings is an industry leader in premium automotive, marine, and aviation plumbing products. \n\nWhether you’re a professional building a 6-second NHRA bracket car, a perfectionist designing the ultimate engine bay for a SEMA car, or an HPDE enthusiast looking to improve your oil temps, our products are designed for all flavors of motorsports. \n\nColorFittings products are carefully machined from 6061-T6 Billet Aluminum and finished with our proprietary polish and anodizing process. \n\nAvailable in unique gloss-finish colors, these AN Fittings are specifically designed for use with high-quality PTFE hose.\n\nAN Hose applications pair excellently with our lightweight Hose Separators, which are available in unique gloss-finish colors.\n\nFor a hassle-free installation process, we strongly recommend using our Fitting Assembly Tools.\n\nWant to learn more about how our products apply to your vehicle? Read our handy guide here.",https://colorfittings.com/wp-content/uploads/2021/12/colorfittings-an-fitting-oil_fitting_M22x10_black.png,Black,CF-ASP-10-111-612-BL,SAE Fittings,True,"Target AN Size (-6, -8, -10)"
9.99,10AN to 7/8 - 14 SAE,"Founded in 2008, ColorFittings is an industry leader in premium automotive, marine, and aviation plumbing products. \n\nWhether you’re a professional building a 6-second NHRA bracket car, a perfectionist designing the ultimate engine bay for a SEMA car, or an HPDE enthusiast looking to improve your oil temps, our products are designed for all flavors of motorsports. \n\nColorFittings products are carefully machined from 6061-T6 Billet Aluminum and finished with our proprietary polish and anodizing process. \n\nAvailable in unique gloss-finish colors, these AN Fittings are specifically designed for use with high-quality PTFE hose.\n\nAN Hose applications pair excellently with our lightweight Hose Separators, which are available in unique gloss-finish colors.\n\nFor a hassle-free installation process, we strongly recommend using our Fitting Assembly Tools.\n\nWant to learn more about how our products apply to your vehicle? Read our handy guide here.",https://colorfittings.com/wp-content/uploads/2021/12/colorfittings-an-fitting-oil_fitting_M22x10_black.png,Black,CF-ASP-10-078-014-BL,SAE Fittings,True,"Target AN Size (-6, -8, -10)"
9.99,10AN to 3/4 - 16 SAE,"Founded in 2008, ColorFittings is an industry leader in premium automotive, marine, and aviation plumbing products. \n\nWhether you’re a professional building a 6-second NHRA bracket car, a perfectionist designing the ultimate engine bay for a SEMA car, or an HPDE enthusiast looking to improve your oil temps, our products are designed for all flavors of motorsports. \n\nColorFittings products are carefully machined from 6061-T6 Billet Aluminum and finished with our proprietary polish and anodizing process. \n\nAvailable in unique gloss-finish colors, these AN Fittings are specifically designed for use with high-quality PTFE hose.\n\nAN Hose applications pair excellently with our lightweight Hose Separators, which are available in unique gloss-finish colors.\n\nFor a hassle-free installation process, we strongly recommend using our Fitting Assembly Tools.\n\nWant to learn more about how our products apply to your vehicle? Read our handy guide here.",https://colorfittings.com/wp-content/uploads/2021/12/colorfittings-an-fitting-oil_fitting_M22x10_purple.png,Purple,CF-ASP-10-034-016-PU,SAE Fittings,True,"Target AN Size (-6, -8, -10)"
9.99,10AN to 7/8 - 14 SAE,"Founded in 2008, ColorFittings is an industry leader in premium automotive, marine, and aviation plumbing products. \n\nWhether you’re a professional building a 6-second NHRA bracket car, a perfectionist designing the ultimate engine bay for a SEMA car, or an HPDE enthusiast looking to improve your oil temps, our products are designed for all flavors of motorsports. \n\nColorFittings products are carefully machined from 6061-T6 Billet Aluminum and finished with our proprietary polish and anodizing process. \n\nAvailable in unique gloss-finish colors, these AN Fittings are specifically designed for use with high-quality PTFE hose.\n\nAN Hose applications pair excellently with our lightweight Hose Separators, which are available in unique gloss-finish colors.\n\nFor a hassle-free installation process, we strongly recommend using our Fitting Assembly Tools.\n\nWant to learn more about how our products apply to your vehicle? Read our handy guide here.",https://colorfittings.com/wp-content/uploads/2021/12/colorfittings-an-fitting-oil_fitting_M22x10_purple.png,Purple,CF-ASP-10-078-014-PU,SAE Fittings,True,"Target AN Size (-6, -8, -10)"
